3,0
9,0.5059769
25,0.54476
71,0
72,0.6546763
81,0
85,0.4943815
109,0.4045579
137,0.5077457
174,0
196,0.5069194
209,0
217,0.5256934
224,0.6325918
237,0
293,0.5060964
306,0
577,0
600,0.4331988
668,0
680,0
701,0
702,0.6148894
714,0
719,0
721,0
786,0
790,0.6064582
808,0.6448036
812,0
852,0.2168058
855,0.5971845
1101,0
1103,0
1213,0.6658368
1221,0
1237,0.5138931
1239,0
1241,0.5485725
1257,0.6638852
1267,0
1273,0
1475,0.4943815
1477,0.5069194
1488,0.5003483
1653,0.5530607
1668,0
1706,1
1715,0.5069194
1759,0
1761,0
1776,0.5060964
1901,0.6064582
1906,0.6523688
1999,0.5003483
2055,0.4943815
2110,0.6064582
2118,0.5530607
2119,0.1981576
2152,0.5277051
2510,0
2516,0
2518,0
2647,0
2686,0
2715,0.5212047
2828,0
2856,0
2907,0.3629398
2914,0
3136,0.5702233
3147,0.5060964
3209,0.2996874
3215,0
3243,0.3332008
3255,0.5059769
3265,0.6571399
3269,0
3292,0
3301,0
3303,0
3320,0
3329,0.5736036
3352,0
3356,0
3462,0
3549,0.5020412
3561,0
3633,0.6725537
3651,0
3741,0
3786,0
3795,0.5059769
3900,0.5060964
4134,0
4181,0.6199372
4230,0.195465
4249,0
4323,0
4538,0
4565,0.3143259
4589,0
4621,0.5059769
4657,0.5256934
4673,0.54476
4685,0.5790586
4694,0.5069194
4713,0
4725,0
4739,0.5615532
4755,0.6862534
4760,0
4766,0
4788,0.4373398
4804,0
4808,0
4812,0
4837,0
4847,0
5006,0.6158628
5089,0
5109,0.4943815
5390,0.5760546
5391,0.6849148
5430,1
5432,0
5483,0.6350406
5607,0
5615,0.5702233
5617,0
5619,0.6591998
5650,0
5769,0
5774,0.5005411
6112,0.5212047
6128,0.6087059
6150,0.5059769
6167,0
6327,0
6389,0
6400,0.5485725
6503,0
6517,0.5366687
6535,0.5790586
6648,0.528808
6703,0.5702233
6713,0.5856763
6799,0
6805,0
6821,0.5615532
6830,0
6848,0.4782363
6855,0.5256934
7018,0
7029,0
7046,0.528808
7065,0.5530607
7066,0.4943815
7132,0
7162,0.5735624
7303,0
7317,0.4943815
7377,0
7385,0.6931207
7459,0.5256934
7522,0.5003483
7531,0.5059769
7545,0.7265619
7552,0
7575,0.5249294
7657,0.5485725
7726,0.5615532
7738,0
7922,0
7992,0.6064582
8103,0.2620938
8151,0
8220,0.6849148
8228,0
8359,0.6253921
8369,0.5138931
8400,0.5647963
8402,0
8448,0.5212047
8452,0.5963888
8551,0.3892786
8674,0.4943815
8675,0.4943815
8680,0.4943815
8708,0
8737,0.2009026
8972,0.5212047
9021,0.4943815
9050,0.3445661
9095,0.5059769
9105,0
9143,0
9269,0
9298,0.5366687
9299,0.3802604
9304,0.4607589
9318,0
9371,0.1949371
9389,0.3426098
9394,0
9457,0.6253921
9498,0.6951898
9503,0.5069194
9595,0.5943923
9605,0
9644,0
9674,0
9695,0.4943815
9808,0
9824,0
9829,0
9919,0.6064582
10013,0
10036,1
10143,0.5003483
10152,0.4943815
10318,0.6325918
10357,0.5059769
10430,0.2300213
10455,0.09163786
10722,0.3147004
10796,0
11194,0.5060964
11351,0
11427,0.2752572
11488,0.5530607
11556,0.5790586
11648,0.4943815
11659,0.5059769
11830,0.6931207
12006,0.5060964
12052,0.4943815
12252,0.5485725
12271,1
12312,0.6492214
12322,0
12334,0.5003483
12338,0.5366687
12353,0.5971845
12400,0.5880486
12414,0.5069194
12430,0.5790586
12496,0.4943815
12542,0
12576,0.1970933
12578,0.5485725
12638,0.3407845
12670,0.6253921
12695,0.5212047
12741,0.3056174
12844,0
12874,0
12880,0
12912,0.6001649
12926,0.4943815
12946,0.5060964
13111,0.5060964
13127,0.6951898
13354,0.5212047
13376,0.4943815
13388,0.4943815
13489,0.3911039
13645,0.2300213
14204,0.4943815
14566,0.5256934
14663,0.5138931
14677,0.5059769
14754,0.6646547
14851,0.4943815
14946,0.5060964
15480,0.5851546
15557,0
15576,0.5212047
16010,0.5059769
16299,0.5138931
16477,0.4943815
16735,0.5212047
16802,0.5059769
16810,0.6571399
16831,0.5069194
16913,0.4943815
17421,0.6849148
17430,0.6448036
17511,0
17676,0
17858,0.6065965
17864,0.54476
17908,0.2893054
17916,0.5059769
17923,0.4943815
17943,0.5003483
17960,0.4943815
17974,0.4983362
18068,0.2013618
18081,0.5138931
18276,0.4943815
18379,0.5059769
18678,0.4943815
18881,0.4224871
19029,0.6199372
19037,0.5971845
19108,0
19994,0.5256934
20001,0
20057,0
20115,0
20500,0.54476
20676,0
20776,0.5060964
20875,0.5059769
21202,0.4943815
21286,0.5060964
21453,0.5069194
21497,0.5790586
21612,0.5059769
21928,0
22085,0.7055578
22089,0.5138931
22140,0.4943815
22192,0.5366687
22238,0.5256934
22584,0.4943815
22773,0
22949,0.5060964
23184,0.5069194
23282,0.5005411
23316,0.4943815
23520,0.5059769
23693,0
23771,0.54476
24158,0.3911039
24560,0.7035403
24608,0
25019,0
25700,0.4943815
25973,0.5069194
26094,0.5059769
26146,0.5060964
26305,0.5069194
26557,0.4943815
26599,0
26611,0
26615,0
27715,0.5069194
27747,0.5615532
27921,0.5946596
27947,0.54476
28573,0
28620,0.4943815
28708,0.5060964
29049,0.5059769
29314,0.5212047
29328,0
29355,0.3426098
29470,0.4943815
29686,0.4943815
29895,0.4943815
29984,0.4943815
30217,0.5366687
30597,0.4943815
30722,0
31134,0.4943815
31290,0.5212047
31377,0
31399,0
31886,0.5002245
33363,0
33748,0.5059769
33771,0.5790586
33774,0.5702233
33845,0.5003483
34323,0.4943815
34743,0.4943815
34744,0.6064582
34984,0.6064582
36137,0.5138931
36914,0.5069194
36947,0.262123
36992,0.3793964
37130,0.5138931
37520,0.5060964
37919,0.4943815
37963,0.6692804
38322,0.6064582
38363,0.5059769
38679,0.4943815
38955,0.4943815
39642,0.5069194
39651,0.5530607
39812,0.4943815
41039,0.5256934
42455,0.4943815
42513,0.4943815
42587,0.5059769
42863,0.1890101
43371,0.4943815
43754,0.5059769
43763,0.4943815
44320,0.497453
44546,0.5256934
44944,0.4943815
44973,0.4943815
45113,0.5256934
45271,0.5615532
45464,0.4943815
45595,0
45629,0.5615532
45899,0
46800,0.4943815
48330,0.4943815
48608,0.4943815
50060,0.5059769
50240,0.4943815
51136,0.4943815
51207,0.6646547
51604,0.4943815
51747,0.5060964
51964,0.7055578
52348,0.4943815
52840,0.4943815
53128,0.5790586
54314,0.5059769
55390,0.5060964
55465,0.54476
56132,0.5256934
56402,0.5069194
58085,0.5059769
11111111,1
11111112,1
11111113,1
11111114,0.07344133
11111115,0.9606539
11111116,0
11111117,0
11111118,0
11111119,0.5476058
11111120,0
11111121,0
11111122,0.528808
11111123,0
11111124,0.5946596
11111125,0.5917296
11111126,0
11111127,0
11111128,0.5945172
11111129,0.6160895
11111130,0
11111131,0.6253921
11111132,0
11111133,0.6228658
11111134,0
11111135,0
11111136,0.5917296
11111137,0.5615532
11111138,0.6064582
11111139,0.6228658
11111140,0
11111141,0.5702233
11111142,0.5530607
11111143,0.5790586
11111144,0
11111145,0.528808
11111146,0.5790586
11111147,0
11111148,0.6253921
11111149,0
11111150,0
11111151,0.5790586
11111152,0
11111153,0
11111154,0.5530607
11111155,0.5880486
11111156,0.54476
11111157,0.6646547
11111158,0.6280881
11111159,0
11111160,0.2538168
11111161,0.5790586
11111162,0.54476
11111163,0.6064582
11111164,0.6849148
11111165,0.5790586
11111166,0.5971845
11111167,0.5485725
11111168,0.5212047
11111169,0.5530607
11111170,0.5790586
11111171,0.528808
11111172,0
11111173,0.5615532
11111174,0.5880486
11111175,0.5530607
11111176,0.5530607
11111177,0.5971845
11111178,0
11111179,0
11111180,0
11111181,0.6064582
11111182,0.5702233
11111183,0.5256934
11111184,0.2878111
11111185,0
11111186,0.5485725
11111187,0.6350406
11111188,0
11111189,0.2084414
11111190,0.5485725
11111191,0.5971845
11111192,0.5971845
11111193,0
11111194,0
11111195,0.5971845
11111196,0
11111197,0
11111198,0
11111199,0.2300213
11111200,0.2778986
11111201,0.5971845
11111202,0.528808
11111203,0
11111204,0.5069194
11111205,0
11111206,0.6001649
11111207,0.5880486
11111208,0
11111209,0.5485725
11111210,0.5615532
11111211,0
11111212,0
11111213,0.5212047
11111214,0
11111215,0.5880486
11111216,0.5971845
11111217,0.5702233
11111218,0
11111219,0.5702233
11111220,0
11111221,0.5615532
11111222,0
11111223,0.5880486
11111224,0.5485725
11111225,0.5485725
11111226,0.5702233
11111227,0
11111228,0
11111229,0.5735624
11111230,0.5702233
11111231,0.5880486
11111232,0.5615532
11111233,0.5790586
11111234,0.5971845
11111235,0.5790586
11111236,0.5971845
11111237,0.5790586
11111238,0.5615532
11111239,0
11111240,0.5212047
11111241,0.6158628
11111242,0
11111243,0
11111244,0.5880486
11111245,0.5702233
11111246,0.5735624
11111247,0
11111248,0
11111249,0
11111250,0
11111251,0.5212047
11111252,0.5702233
11111253,0.2377672
11111254,0.54476
11111255,0.5069194
11111256,0
11111257,0.5530607
11111258,0.6064582
11111259,0.5530607
11111260,0.6064582
11111261,0.2457039
11111262,0.54476
11111263,0
11111264,0
11111265,0
11111266,0
11111267,0
11111268,0.5790586
11111269,0.5702233
11111270,0
11111271,0.5530607
11111272,0.54476
11111273,0.5212047
11111274,1
11111275,0.5702233
11111276,0
11111277,0.5530607
11111278,0.5615532
11111279,0.5880486
11111280,0.528808
11111281,0.6001649
11111282,0.5790586
11111283,0
11111284,0
11111285,0.5880486
11111286,0
11111287,0.5736036
11111288,0.5702233
11111289,0.5366687
11111290,0.5615532
11111291,0
11111292,0.54476
11111293,0.528808
11111294,0
11111295,0
11111296,0.5702233
11111297,0.5615532
11111298,0
11111299,0
11111300,0
11111301,0.5971845
11111302,0.5971845
11111303,0
11111304,0.5917296
11111305,0
11111306,0.5971845
11111307,0.2151753
11111308,0
11111309,0.5615532
11111310,0
11111311,0.5212047
11111312,0
11111313,0.5003483
11111314,0
11111315,0
11111316,0.5485725
11111317,0
11111318,0.5702233
11111319,0.5702233
11111320,0
11111321,0.5485725
11111322,0.5880486
11111323,0
11111324,0.5615532
11111325,0.5971845
11111326,0.5790586
11111327,0.6001649
11111328,0
11111329,0.5212047
11111330,0.6064582
11111331,0
11111332,0
11111333,0.5212047
11111334,0.5971845
11111335,0
11111336,0
11111337,0.5735624
11111338,0
11111339,0
11111340,0.5212047
11111341,0.5530607
11111342,0.5615532
11111343,0.5138931
11111344,0.54476
11111345,0.2300213
11111346,0.54476
11111347,0.5530607
11111348,0
11111349,0
11111350,0.5615532
11111351,0
11111352,0.54476
11111353,0.6064582
11111354,0.5702233
11111355,0.5880486
11111356,0.5530607
11111357,0.6158628
11111358,0.5790586
11111359,0.54476
11111360,0.5702233
11111361,0.5530607
11111362,0
11111363,0.5530607
11111364,0.5790586
11111365,0.528808
11111366,0.5971845
11111367,0
11111368,0
11111369,0.6001649
11111370,0.5971845
11111371,0.5702233
11111372,0.5702233
11111373,0.5530607
11111374,0.5212047
11111375,0
11111376,0
11111377,0.5138931
11111378,0.5702233
11111379,0.5366687
11111380,0.5485725
11111381,0.6001649
11111382,0
11111383,0.5790586
11111384,0.5790586
11111385,0.5790586
11111386,0.5702233
11111387,0.5735624
11111388,0.5530607
11111389,0.6158628
11111390,0.528808
11111391,0
11111392,0.6448036
11111393,0.5366687
11111394,0.6158628
11111395,0.6280881
11111396,0.5485725
11111397,0.5702233
11111398,0
11111399,0.54476
11111400,0
11111401,0.54476
11111402,0.54476
11111403,0.5971845
11111404,0.5735624
11111405,0.5790586
11111406,0
11111407,0.54476
11111408,0.5790586
11111409,0.6350406
11111410,0.5702233
11111411,0.5702233
11111412,0
11111413,0
11111414,0.528808
11111415,0
11111416,0.5530607
11111417,0.54476
11111418,0.5530607
11111419,0
11111420,0.5615532
11111421,0.5485725
11111422,0
11111423,0
11111424,0.5971845
11111425,0
11111426,0.5790586
11111427,0
11111428,0
11111429,0
11111430,0.5485725
11111431,0.5735624
11111432,0
11111433,0
11111434,0.5702233
11111435,0
11111436,0.5790586
11111437,0.6158628
11111438,0.5971845
11111439,0.5530607
11111440,0
11111441,0.54476
11111442,0
11111443,0
11111444,0.5735624
11111445,0.5256934
11111446,0
11111447,0.6001649
11111448,0.5069194
11111449,0.5212047
11111450,0.5212047
11111451,0.6064582
11111452,0.54476
11111453,0.5615532
11111454,0
11111455,0.54476
11111456,0.54476
11111457,0.5615532
11111458,0.6253921
11111459,0.5530607
11111460,0
11111461,0.5366687
11111462,0
11111463,0.6001649
11111464,0.6350406
11111465,0.6064582
11111466,0
11111467,0.2300213
11111468,0.5615532
11111469,0.5530607
11111470,0.5530607
11111471,0.5880486
11111472,0.5530607
11111473,0.5971845
11111474,0
11111475,0.5971845
11111476,0.5530607
11111477,0.6064582
11111478,0
11111479,0.5702233
11111480,0
11111481,0
11111482,0
11111483,0.549665
11111484,0.5212047
11111485,0.5702233
11111486,0
11111487,0.5760546
11111488,0.5880486
11111489,0
11111490,0.5790586
11111491,0
11111492,0.5615532
11111493,0.54476
11111494,0.5530607
11111495,0
11111496,0.54476
11111497,0.5702233
11111498,0.5212047
11111499,0.54476
11111500,0
11111501,0
11111502,0.6253921
11111503,0.5702233
11111504,0.5702233
11111505,0.5615532
11111506,0
11111507,0
11111508,0.5366687
11111509,0.5971845
11111510,0
11111511,0
11111512,0
11111513,0.5212047
11111514,0.5790586
11111515,0
11111516,0.5530607
11111517,0.54476
11111518,0.54476
11111519,0.528808
11111520,0.528808
11111521,0.5790586
11111522,0
11111523,0
11111524,0.6064582
