3,0
43,0.3200834
71,0
74,0.3538921
81,0
137,0
174,0
206,0.3485808
209,0
210,0
237,0
271,0.3485808
306,0
559,0
680,0
701,0
702,0
714,0
721,0
786,0
808,0.4125966
852,0
1103,0
1136,0
1221,0
1257,0
1411,0.3237642
1503,0.3288296
1668,0
1706,1
1742,0.3510203
1761,0.3199738
1785,0
1798,0.3237642
1901,0.3880602
1906,0.4174374
2107,0.3485808
2116,0.425299
2152,0
2200,0
2497,0
2514,0.4347725
2516,0
2647,0
2686,0
2764,0.3880602
2819,0.3538921
2828,0
2856,0
2895,0.3200834
2907,0
3209,0
3215,0
3226,0.3200834
3269,0
3292,0
3301,0
3303,0
3320,0
3352,0
3356,0
3462,0
3582,0.3335082
3651,0
3741,0
3786,0
3926,0.3200834
3955,0.3821261
4134,0
4181,0.1943904
4193,0.1578174
4230,0.3774255
4249,0
4323,0
4515,0.3648742
4538,0
4680,0.3335082
4713,0
4729,0.3335082
4766,0
4771,0.4023314
4775,0.3485808
4804,0
4808,0
4812,0
4837,0
4847,0
5056,0.3335082
5079,0.3705277
5089,0
5430,0.3983779
5432,0.3647318
5503,0.425299
5539,0.3201626
5607,0
5617,0
5650,0
5668,0.4110762
5769,0
5778,0.3705277
6128,0
6147,0
6167,0
6306,0
6327,0
6342,0.3200834
6389,0
6527,0.3201626
6535,0.3705277
6614,0
6739,0
6830,0
6848,0
6939,0.438263
7004,0.3237642
7018,0
7132,0
7303,0
7359,0.3163446
7377,0
7381,0.3485808
7385,0.4435137
7482,0.394078
7552,0
7575,0
7645,0.3200834
7738,0
7792,0.3821261
7922,0
8001,0.3510203
8075,0.2619026
8103,0.3705277
8151,0
8167,0
8400,0.06701284
8764,0.3593264
8881,0.3821261
8888,0.3201626
8997,0.4001756
9105,0.3552904
9121,0
9145,0.3648742
9158,0
9318,0
9365,0.3335082
9394,0
9418,0.3237642
9474,0.3237642
9618,0.3200834
9644,0
9808,0
9829,0
9911,0.3200834
9924,0
10201,0.3510203
10384,0.3237642
10455,0
10702,0.3288296
10996,0.3200834
11003,0
11351,0
11584,0.3200834
12479,0
12542,0
12576,0
12578,0.3510203
12638,0.4218085
12715,0
12743,0.3200834
12844,0
12874,0.3281343
12880,0
13037,0.3517194
13184,0.2321545
13601,0.3201626
14298,0.3201626
15085,0.3237642
15480,0.3744285
15547,0.3200834
15557,0
15580,0.3200834
15962,0.3383734
16475,0.3201626
16509,0.4005969
16637,0
16761,0.3335082
16810,0.4204904
17112,0.3200834
17347,0.3335082
17378,0.3237642
17421,0.438263
17486,0.3383734
17506,0
17676,0
17816,0
17857,0.3200834
17858,0
17945,0.3200834
17964,0
17968,0.3383734
18097,0.3335082
18403,0.4001756
18676,0
18803,0.3200834
19227,0.3200834
19429,0.3648742
19752,0.3200834
19817,0.3335082
19994,0.3363805
20115,0
20426,0.3358628
20676,0.3100666
20776,0.3238407
20910,0.3163446
21127,0.3200834
21327,0.3243673
21502,0.4581639
21844,0.2502593
21928,0
21948,0.3383734
21949,0.3201626
22017,0.394078
22192,0.3434033
22284,0.3783897
22566,0.3335082
22742,0.394078
